ID,Headline,Source,Category,Time,URL
1,İstanbul Bugün 30 Derece,Halk TV,Yerel,2024-06-02T12:35:10Z,news.google.com/articles/CBMiPWh0dHBzOi8vaGFsa3R2LmNvbS50ci9ndW5kZW0vaXN0YW5idWwtYnVndW4tMzAtZGVyZWNlLTgzOTY2NGjSAUlodHRwczovL2hhbGt0di5jb20udHIvc2VydmljZS9hbXAvZ3VuZGVtL2lzdGFuYnVsLWJ1Z3VuLTMwLWRlcmVjZS04Mzk2NjRo?hl=tr&gl=TR&ceid=TR%3Atr
2,İBB plajları yaza hazır! Ücret tarifesi belli oldu,Son Dakika,Yerel,2024-06-01T19:07:17Z,news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LnNvbmRha2lrYS5jb20vZ3VuY2VsL2hhYmVyLWlzdGFuYnVsLWJ1eXVrc2VoaXItYmVsZWRpeWVzaS1wbGFqbGFyaS1oaXptZXRlLWFjLTE3Mzg2NTYxL9IBYGh0dHBzOi8vd3d3LnNvbmRha2lrYS5jb20vYW1wL2hhYmVyLWlzdGFuYnVsLWJ1eXVrc2VoaXItYmVsZWRpeWVzaS1wbGFqbGFyaS1oaXptZXRlLWFjLTE3Mzg2NTYxLw?hl=tr&gl=TR&ceid=TR%3Atr
3,"İstanbul’a Gelen İngiliz Turist, Siyasetçilerin Posterlerini Görüce Şaşıp Kaldı! Sözleri İse Sosyal Medyada Gündem Oldu",Halk TV,Yerel,2024-06-02T13:18:00Z,news.google.com/articles/CBMicWh0dHBzOi8vaGFsa3R2LmNvbS50ci95YXNhbS9pc3RhbmJ1bGEtZ2VsZW4taW5naWxpei10dXJpc3Qtc2l5YXNldGNpbGVyaW4tcG9zdGVybGVyaW5pLWdvcnVjZS1zYXNpcC1rYWxkaS04Mzk2ODJo0gF9aHR0cHM6Ly9oYWxrdHYuY29tLnRyL3NlcnZpY2UvYW1wL3lhc2FtL2lzdGFuYnVsYS1nZWxlbi1pbmdpbGl6LXR1cmlzdC1zaXlhc2V0Y2lsZXJpbi1wb3N0ZXJsZXJpbmktZ29ydWNlLXNhc2lwLWthbGRpLTgzOTY4Mmg?hl=tr&gl=TR&ceid=TR%3Atr
4,İstanbul'da bir grup motosikletli Filistin'deki soykırıma tepki: Filistin için sürdüler | VİDEO İZLE,Yeni Şafak,Yerel,2024-06-01T14:15:03Z,news.google.com/articles/CBMiigFodHRwczovL3d3dy55ZW5pc2FmYWsuY29tL3ZpZGVvLWdhbGVyaS9ndW5kZW0vaXN0YW5idWxkYS1iaXItZ3J1cC1tb3Rvc2lrbGV0bGktZmlsaXN0aW5kZWtpLXNveWtpcmltYS10ZXBraS1maWxpc3Rpbi1pY2luLXN1cmR1bGVyLTQ2MjQ5MzLSAQA?hl=tr&gl=TR&ceid=TR%3Atr
5,"İstanbul'da tekne battı, içindekiler ölümden döndü",Son Dakika,Yerel,2024-06-01T20:51:02Z,news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LnNvbmRha2lrYS5jb20vZ3VuY2VsL2hhYmVyLWhheWRhcnBhc2EtbWVuZGlyZWdpLW9ubGVyaW5kZS1zdS1hbGFuLXRla25lZGVraS0xLTE3Mzg3OTk2L9IBYGh0dHBzOi8vd3d3LnNvbmRha2lrYS5jb20vYW1wL2hhYmVyLWhheWRhcnBhc2EtbWVuZGlyZWdpLW9ubGVyaW5kZS1zdS1hbGFuLXRla25lZGVraS0xLTE3Mzg3OTk2Lw?hl=tr&gl=TR&ceid=TR%3Atr
6,Haydarpaşa'da batmak üzere olan teknedeki 10 kişi kurtarıldı,Sözcü,Yerel,2024-06-01T20:50:02Z,news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9oYXlkYXJwYXNhLWRhLWJhdG1hay11emVyZS1vbGFuLXRla25lZGVraS0xMC1raXNpLWt1cnRhcmlsZGktcDUzNTkw0gFgaHR0cHM6Ly93d3cuc296Y3UuY29tLnRyL2FtcC9oYXlkYXJwYXNhLWRhLWJhdG1hay11emVyZS1vbGFuLXRla25lZGVraS0xMC1raXNpLWt1cnRhcmlsZGktcDUzNTkw?hl=tr&gl=TR&ceid=TR%3Atr
7,Batma tehlikesi geçirdiler: Kıyı emniyeti harekete geçti! - Son Dakika Türkiye Haberleri | Cumhuriyet,Cumhuriyet,Yerel,2024-06-01T21:35:00Z,news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL3R1cmtpeWUvYmF0bWEtdGVobGlrZXNpLWdlY2lyZGlsZXIta2l5aS1lbW5peWV0aS1oYXJla2V0ZS1nZWN0aS0yMjEzMDQw0gEA?hl=tr&gl=TR&ceid=TR%3Atr
8,Kayalıklara çarpan tekneden 10 kişi kurtarıldı,Habertürk,Yerel,2024-06-01T21:04:51Z,news.google.com/articles/CBMiUGh0dHBzOi8vd3d3LmhhYmVydHVyay5jb20va2F5YWxpa2xhcmEtY2FycGFuLXRla25lZGVuLTEwLWtpc2kta3VydGFyaWxkaS0zNjkxNjQw0gFSaHR0cHM6Ly9tLmhhYmVydHVyay5jb20va2F5YWxpa2xhcmEtY2FycGFuLXRla25lZGVuLTEwLWtpc2kta3VydGFyaWxkaS0zNjkxNjQwLWFtcA?hl=tr&gl=TR&ceid=TR%3Atr
9,İstanbul'da drift yapan sürücü bedelini ağır ödedi: Cezalar peş peşe geldi,Gerçek Gündem,Yerel,2024-06-01T14:28:33Z,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmdlcmNla2d1bmRlbS5jb20vaXN0YW5idWwvaXN0YW5idWxkYS1kcmlmdC15YXBhbi1zdXJ1Y3UtYmVkZWxpbmktYWdpci1vZGVkaS1jZXphbGFyLXBlcy1wZXNlLWdlbGRpLTQ2MzUwOdIBeWh0dHBzOi8vd3d3LmdlcmNla2d1bmRlbS5jb20vYW1wL2lzdGFuYnVsL2lzdGFuYnVsZGEtZHJpZnQteWFwYW4tc3VydWN1LWJlZGVsaW5pLWFnaXItb2RlZGktY2V6YWxhci1wZXMtcGVzZS1nZWxkaS00NjM1MDk?hl=tr&gl=TR&ceid=TR%3Atr
10,İstanbul'a yakın tatil rotaları,Ensonhaber,Yerel,2024-06-02T09:37:40Z,news.google.com/articles/CBMiQWh0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tL3NleWFoYXQvaXN0YW5idWxhLXlha2luLXRhdGlsLXJvdGFsYXJp0gFFaHR0cHM6Ly93d3cuZW5zb25oYWJlci5jb20vYW1wL3NleWFoYXQvaXN0YW5idWxhLXlha2luLXRhdGlsLXJvdGFsYXJp?hl=tr&gl=TR&ceid=TR%3Atr
11,Fetvânın gücü ve Ayasofya | Dursun Gürlek,Yeni Şafak,Yerel,2024-06-02T01:00:00Z,news.google.com/articles/CBMiUmh0dHBzOi8vd3d3LnllbmlzYWZhay5jb20veWF6YXJsYXIvZHVyc3VuLWd1cmxlay9mZXR2YW5pbi1ndWN1LXZlLWF5YXNvZnlhLTQ2MjUwMDjSAQA?hl=tr&gl=TR&ceid=TR%3Atr
12,İstanbul'un altında gizli tünel bulundu | Watch,MSN,Yerel,2024-05-31T13:50:02Z,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3Lm1zbi5jb20vdHItdHIvaGFiZXIvb3RoZXIvJUM0JUIwc3RhbmJ1bC11bi1hbHQlQzQlQjFuZGEtZ2l6bGktdCVDMyVCQ25lbC1idWx1bmR1L3ZpLUJCMW5veDBD0gEA?hl=tr&gl=TR&ceid=TR%3Atr
13,1-2 Haziran İstanbul elektrik kesintisi! ELEKTRİKLER NE ZAMAN GELECEK? İstanbul'da elektrik kesintisi!,Haberler,Yerel,2024-05-31T21:30:05Z,news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9oYWJlcmxlci8xLTItaGF6aXJhbi1pc3RhbmJ1bC1lbGVrdHJpay1rZXNpbnRpc2ktMTczODUyMzUtaGFiZXJpL9IBVWh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9hbXAvMS0yLWhhemlyYW4taXN0YW5idWwtZWxla3RyaWsta2VzaW50aXNpLTE3Mzg1MjM1LWhhYmVyaS8?hl=tr&gl=TR&ceid=TR%3Atr
14,İstanbul'da Fiyatı En Çok Artan Ürünler Belli Oldu: En çok Düşen Sivri Biber Oldu,Halk TV,Yerel,2024-06-02T10:28:28Z,news.google.com/articles/CBMidWh0dHBzOi8vaGFsa3R2LmNvbS50ci9la29ub21pL2lzdGFuYnVsZGEtZml5YXRpLWVuLWNvay1hcnRhbi11cnVubGVyLWJlbGxpLW9sZHUtZW4tY29rLWR1c2VuLXNpdnJpLWJpYmVyLW9sZHUtODM5NjAzaNIBgQFodHRwczovL2hhbGt0di5jb20udHIvc2VydmljZS9hbXAvZWtvbm9taS9pc3RhbmJ1bGRhLWZpeWF0aS1lbi1jb2stYXJ0YW4tdXJ1bmxlci1iZWxsaS1vbGR1LWVuLWNvay1kdXNlbi1zaXZyaS1iaWJlci1vbGR1LTgzOTYwM2g?hl=tr&gl=TR&ceid=TR%3Atr
15,İstanbul merkezli üç ilde hırsızlık operasyonu: 7 kişi tutuklandı,Ensonhaber,Yerel,2024-06-01T06:51:27Z,news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tLzMtc2F5ZmEvaXN0YW5idWwtbWVya2V6bGktdWMtaWxkZS1oaXJzaXpsaWstb3BlcmFzeW9udS03LWtpc2ktdHV0dWtsYW5kadIBZ2h0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tL2FtcC8zLXNheWZhL2lzdGFuYnVsLW1lcmtlemxpLXVjLWlsZGUtaGlyc2l6bGlrLW9wZXJhc3lvbnUtNy1raXNpLXR1dHVrbGFuZGk?hl=tr&gl=TR&ceid=TR%3Atr
16,Sayısal Loto sonuçları TIKLA SORGULA ekranı || Milli Piyango Online 1 Haziran Sayısal Loto çekiliş sonuçları belli oldu!,Sabah,Yerel,2024-06-01T22:36:00Z,news.google.com/articles/CBMiogFodHRwczovL3d3dy5zYWJhaC5jb20udHIvZ2FsZXJpL3lhc2FtL3NheWlzYWwtbG90by1zb251Y2xhcmktMS1oYXppcmFuLWN1bWFydGVzaS1hY2lrbGFuZGktbWktbWlsbGktcGl5YW5nby1vbmxpbmUtY2lsZ2luLXNheWlzYWwtbG90by1jZWtpbGlzLXNvbnVjbGFyaS1zb3JndWxhbWHSAaQBaHR0cHM6Ly9tLnNhYmFoLmNvbS50ci9nYWxlcmkveWFzYW0vc2F5aXNhbC1sb3RvLXNvbnVjbGFyaS0xLWhhemlyYW4tY3VtYXJ0ZXNpLWFjaWtsYW5kaS1taS1taWxsaS1waXlhbmdvLW9ubGluZS1jaWxnaW4tc2F5aXNhbC1sb3RvLWNla2lsaXMtc29udWNsYXJpLXNvcmd1bGFtYS9hbXA?hl=tr&gl=TR&ceid=TR%3Atr
17,İstanbul Valiliği duyurdu: Bu istasyonlar seferlere kapatılacak,Takvim,Yerel,2024-05-31T10:45:20Z,news.google.com/articles/CBMiamh0dHBzOi8vd3d3LnRha3ZpbS5jb20udHIvZ3VuY2VsLzIwMjQvMDUvMzEvaXN0YW5idWwtdmFsaWxpZ2ktZHV5dXJkdS1idS1pc3Rhc3lvbmxhci1zZWZlcmxlcmUta2FwYXRpbGFjYWvSAW5odHRwczovL3d3dy50YWt2aW0uY29tLnRyL2d1bmNlbC8yMDI0LzA1LzMxL2lzdGFuYnVsLXZhbGlsaWdpLWR1eXVyZHUtYnUtaXN0YXN5b25sYXItc2VmZXJsZXJlLWthcGF0aWxhY2FrL2FtcA?hl=tr&gl=TR&ceid=TR%3Atr
18,Küresel çetenin ilk kalkışması: Gazi Parkı | Mesele ağaç değildi | ‘Türkiye’nin Soros’u kim?’,Ahaber,Yerel,2024-06-02T04:51:10Z,news.google.com/articles/CBMif2h0dHBzOi8vd3d3LmFoYWJlci5jb20udHIvZ3VuZGVtLzIwMjQvMDYvMDIva3VyZXNlbC1jZXRlbmluLWlsay1rYWxraXNtYXNpLWdhemktcGFya2ktbWVzZWxlLWFnYWMtZGVnaWxkaS10dXJraXllbmluLXNvcm9zdS1raW3SAYMBaHR0cHM6Ly93d3cuYWhhYmVyLmNvbS50ci9ndW5kZW0vMjAyNC8wNi8wMi9rdXJlc2VsLWNldGVuaW4taWxrLWthbGtpc21hc2ktZ2F6aS1wYXJraS1tZXNlbGUtYWdhYy1kZWdpbGRpLXR1cmtpeWVuaW4tc29yb3N1LWtpbS9hbXA?hl=tr&gl=TR&ceid=TR%3Atr
19,İSKİ İstanbul su kesintisi: İstanbul'da sular ne zaman gelecek? 1-2 Haziran Mayıs 2024 İstanbul su kesintisi listesi!,Haberler,Yerel,2024-05-31T14:12:03Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9oYWJlcmxlci9pc2tpLWlzdGFuYnVsLXN1LWtlc2ludGlzaS1pc3RhbmJ1bC1kYS1zdWxhci1uZS0xNzM4NDAwMy1oYWJlcmkv0gFdaHR0cHM6Ly93d3cuaGFiZXJsZXIuY29tL2FtcC9pc2tpLWlzdGFuYnVsLXN1LWtlc2ludGlzaS1pc3RhbmJ1bC1kYS1zdWxhci1uZS0xNzM4NDAwMy1oYWJlcmkv?hl=tr&gl=TR&ceid=TR%3Atr
