ID,Headline,Source,Category,Time,URL
1,"Gözaltına alınan Aşkım Kapışmak'tan ilk açıklama: Şirketin sahipleri kim, onu bile bilmiyordum",T24,Türkiye,2024-05-31T17:31:00Z,news.google.com/articles/CBMieWh0dHBzOi8vdDI0LmNvbS50ci9oYWJlci9nb3phbHRpbmRha2ktYXNraW0ta2FwaXNtYWstdGFuLWlsay1hY2lrbGFtYS1zaXJrZXRpbi1zYWhpcGxlcmkta2ltLW9udS1iaWxlLWJpbG1peW9yZHVtLDExNjc0OTDSAQA?hl=tr&gl=TR&ceid=TR%3Atr
2,1 milyar dolarlık vurgunda yeni iddia: Yazar Aşkım Kapışmak’a yapıya adam kazandırma suçlaması,NTV,Türkiye,2024-05-31T12:43:11Z,news.google.com/articles/CBMilwFodHRwczovL3d3dy5udHYuY29tLnRyL2dhbGVyaS90dXJraXllLzFtaWx5YXItZG9sYXJsaWstdnVyZ3VuZGEteWVuaS1pZGRpYS15YXphci1hc2tpbS1rYXBpc21ha2EteWFwaXlhLWFkYW1rYXphbmRpcm1hLXN1Y2xhbWFzaSxTYVdINlJhTWwweXZuSm1BS3lwY3Jn0gGbAWh0dHBzOi8vd3d3Lm50di5jb20udHIvYW1wL2dhbGVyaS90dXJraXllLzFtaWx5YXItZG9sYXJsaWstdnVyZ3VuZGEteWVuaS1pZGRpYS15YXphci1hc2tpbS1rYXBpc21ha2EteWFwaXlhLWFkYW1rYXphbmRpcm1hLXN1Y2xhbWFzaSxTYVdINlJhTWwweXZuSm1BS3lwY3Jn?hl=tr&gl=TR&ceid=TR%3Atr
3,Malatya merkezli yasa dışı bahis operasyonuna 17 tutuklama İhlas Haber Ajansı,İhlas Haber Ajansı,Türkiye,2024-05-31T19:23:19Z,news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmloYS5jb20udHIvbWFsYXR5YS1oYWJlcmxlcmkvbWFsYXR5YS1tZXJrZXpsaS15YXNhLWRpc2ktYmFoaXMtb3BlcmFzeW9udW5hLTE3LXR1dHVrbGFtYS04NzM1OTI4MNIBAA?hl=tr&gl=TR&ceid=TR%3Atr
4,1 milyar dolarlık vurgun: Aralarında ünlü isimler var... İşte Aşkım Kapışmak'ın rolü...,Hürriyet,Türkiye,2024-05-31T13:34:06Z,news.google.com/articles/CBMifGh0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9ndW5kZW0vMS1taWx5YXItZG9sYXJsaWstdnVyZ3VuLWFza2ltLWthcGlzbWFrLWhha2tpbmRhLXlhcGl5YS1pbnNhbi1rYXphbmRpcm1hLWlkZGlhc2ktNDI0NzA3MjTSAQA?hl=tr&gl=TR&ceid=TR%3Atr
5,AKP'den sokak köpeklerine ilişkin açıklama,Sözcü,Türkiye,2024-05-31T16:22:04Z,news.google.com/articles/CBMiSmh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9ha3AtZGVuLXNva2FrLWtvcGVrbGVyaW5lLWlsaXNraW4tYWNpa2xhbWEtcDUzMzk00gFOaHR0cHM6Ly93d3cuc296Y3UuY29tLnRyL2FtcC9ha3AtZGVuLXNva2FrLWtvcGVrbGVyaW5lLWlsaXNraW4tYWNpa2xhbWEtcDUzMzk0?hl=tr&gl=TR&ceid=TR%3Atr
6,Gündemdeki yerini koruyor... Sokak köpekleri 'uyutulacak' mı? AKP'den açıklama geldi!,Cumhuriyet,Türkiye,2024-05-31T16:23:49Z,news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL3R1cmtpeWUvZ3VuZGVtZGVraS15ZXJpbmkta29ydXlvci1zb2thay1rb3Bla2xlcmktdXl1dHVsYWNhay1taS1ha3BkZW4tMjIxMjc0NNIBcGh0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL2FtcC90dXJraXllL2d1bmRlbWRla2kteWVyaW5pLWtvcnV5b3Itc29rYWsta29wZWtsZXJpLXV5dXR1bGFjYWstbWktYWtwZGVuLTIyMTI3NDQ?hl=tr&gl=TR&ceid=TR%3Atr
7,Reuters'tan Türkiye'deki çalışma için karalama kampanyası,Haber7.com,Türkiye,2024-05-31T15:44:00Z,news.google.com/articles/CBMiYGh0dHBzOi8vbS5oYWJlcjcuY29tL2R1bnlhL2hhYmVyLzM0MjkwODctcmV1dGVyc3Rhbi10dXJraXllZGVraS1jYWxpc21hLWljaW4ta2FyYWxhbWEta2FtcGFueWFzadIBAA?hl=tr&gl=TR&ceid=TR%3Atr
8,Sokak köpekleri düzenlemesi tartışma yaratmıştı... Abdullar Güler: 'Saldırganları uyutmayı normalleştirmemiz gerek',Odatv,Türkiye,2024-05-31T14:18:06Z,news.google.com/articles/CBMiamh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9ndW5jZWwvYWJkdWxsYXItZ3VsZXItc2FsZGlyZ2FuLWtvcGVrbGVyaS11eXV0bWF5aS1ub3JtYWxsZXN0aXJtZW1pei1nZXJlay0xMjAwNDY1NTPSAW5odHRwczovL3d3dy5vZGF0di5jb20vYW1wL2d1bmNlbC9hYmR1bGxhci1ndWxlci1zYWxkaXJnYW4ta29wZWtsZXJpLXV5dXRtYXlpLW5vcm1hbGxlc3Rpcm1lbWl6LWdlcmVrLTEyMDA0NjU1Mw?hl=tr&gl=TR&ceid=TR%3Atr
9,Meteoroloji uyardı: Hava sıcaklıkları mevsim normallerinin üzerine çıkacak,Cumhuriyet,Türkiye,2024-05-31T15:24:23Z,news.google.com/articles/CBMib2h0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL3R1cmtpeWUvbWV0ZW9yb2xvamktdXlhcmRpLWhhdmEtc2ljYWtsaWtsYXJpLW1ldnNpbS1ub3JtYWxsZXJpbmluLXV6ZXJpbmUtMjIxMjczM9IBc2h0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL2FtcC90dXJraXllL21ldGVvcm9sb2ppLXV5YXJkaS1oYXZhLXNpY2FrbGlrbGFyaS1tZXZzaW0tbm9ybWFsbGVyaW5pbi11emVyaW5lLTIyMTI3MzM?hl=tr&gl=TR&ceid=TR%3Atr
10,"Önce yağmur, sonra sıcak hava: Sıcaklıklar Güneydoğu'da 40 dereceyi görecek (İstanbul, Ankara, İzmir hava durumu)",NTV,Türkiye,2024-05-31T09:46:10Z,news.google.com/articles/CBMisgFodHRwczovL3d3dy5udHYuY29tLnRyL2dhbGVyaS90dXJraXllL21ldGVvcm9sb2ppZGVuLTExLWlsLWljaW4tc2FyaS1rb2RsdS11eWFyaS1hbmktc3ViYXNraW5sYXJpLXZlLWRvbHUteWFnaXNpbmEtZGlra2F0LWlzdGFuYnVsLWFua2FyYS1pem1pci1oYXZhLWR1cnVtdSxJN1Ezekd2T1JFeUVxTUlMdEMyaVFB0gG2AWh0dHBzOi8vd3d3Lm50di5jb20udHIvYW1wL2dhbGVyaS90dXJraXllL21ldGVvcm9sb2ppZGVuLTExLWlsLWljaW4tc2FyaS1rb2RsdS11eWFyaS1hbmktc3ViYXNraW5sYXJpLXZlLWRvbHUteWFnaXNpbmEtZGlra2F0LWlzdGFuYnVsLWFua2FyYS1pem1pci1oYXZhLWR1cnVtdSxJN1Ezekd2T1JFeUVxTUlMdEMyaVFB?hl=tr&gl=TR&ceid=TR%3Atr
